1/2, -13/32
93/161, -37254627084/108175616801
93/163, -40436168430/115063617043
93/164, -42090513159/118636749824
93/166, -45529213269/126049300576
93/167, -47314720362/129891985607
93/169, -51020944644/137858491849
93/170, -52942826937/141985700000
93/172, -56927061327/150536645632
93/173, -58990591920/154963892093
93/175, -63263442882/164130859375
93/176, -65473955139/168874213376
93/178, -70046149665/178689902368
93/179, -72409037214/183765996899
93/181, -77291422824/194264244901
93/182, -79812139557/199690286432
93/184, -85015684299/210906087424
93/185, -87699744372/216699865625
93/187, -93235536822/228669389707
93/188, -96088514655/234849287168
93/190, -101967763917/247609900000
93/191, -104995294194/254194901951
93/193, -111229329900/267785184193
93/194, -114437107569/274794888224
93/196, -121037379879/289254654976
93/197, -124431160152/296709280757
93/199, -131409239754/312079600999
94, 6647128314
94/3, 5327234458/243
94/5, 4091132954/3125
94/7, 2937055098/16807
94/9, 1863196090/59049
94/11, 867715034/161051
94/13, -51265062/371293
94/15, -895657286/759375
94/17, -1667410822/1419857
94/19, -2368510950/2476099
94/21, -3000979046/4084101
94/23, -3566872582/6436343
94/25, -4068285126/9765625
94/27, -4507346342/14348907
94/29, -4886221990/20511149
94/31, -5207113926/28629151
94/33, -5472260102/39135393
94/35, -5683934566/52521875
94/37, -5844447462/69343957
94/39, -5956145030/90224199
94/41, -6021409606/115856201
94/43, -6042659622/147008443
94/45, -6022349606/184528125
94/49, -5867048070/282475249
94/51, -5737146086/345025251
94/53, -5575863142/418195493
94/55, -5385834246/503284375
94/57, -5169730502/601692057
94/59, -4930259110/714924299
94/61, -4670163366/844596301
94/63, -4392222662/992436543
94/65, -4099252486/1160290625
94/67, -3794104422/1350125107
94/69, -3479666150/1564031349
94/71, -3158861446/1804229351
94/73, -2834650182/2073071593
94/75, -2510028326/2373046875
94/77, -2188027942/2706784157
94/79, -1871717190/3077056399
94/81, -1564200326/3486784401
94/83, -1268617702/3939040643
94/85, -988145766/4437053125
94/87, -725997062/4984209207
94/89, -485420230/5584059449
94/91, -269700006/6240321451
94/93, -82157222/6956883693
94/95, 73851194/7737809375
94/97, 194932218/8587340257
94/99, 277656730/9509900499
94/101, 318559514/10510100501
94/103, 314139258/11592740743
94/105, 260858554/12762815625
94/107, 155143898/14025517307
94/109, -6614310/15386239549
94/111, -228061766/16850581551
94/113, -512880262/18424351793
94/115, -864787686/20113571875
94/117, -1287538022/21924480357
94/119, -1784921350/23863536599
94/121, -2360763846/25937424601
94/123, -3018927782/28153056843
94/125, -3763311526/30517578125
94/127, -4597849542/33038369407
94/129, -5526512390/35723051649
94/131, -6553306726/38579489651
94/133, -7682275302/41615795893
94/135, -8917496966/44840334375
94/137, -10263086662/48261724457
94/139, -11723195430/51888844699
94/143, -15003754822/59797108943
94/145, -16832688006/64097340625
94/147, -18793105382/68641485507
94/149, -20889338470/73439775749
94/151, -23125754886/78502725751
94/153, -25506758342/83841135993
94/155, -28036788646/89466096875
94/157, -30720321702/95388992557
94/159, -33561869510/101621504799
94/161, -36565980166/108175616801
94/163, -39737237862/115063617043
94/165, -43080262886/122298103125
94/167, -46599711622/129891985607
94/169, -50300276550/137858491849
94/171, -54186686246/146211169851
94/173, -58263705382/154963892093
94/175, -62536134726/164130859375
94/177, -67008811142/173726604657
94/179, -71686607590/183765996899
94/181, -76574433126/194264244901
94/183, -81677232902/205236901143
94/185, -86999988166/216699865625
94/187, -92547716262/228669389707
94/189, -98325470630/241162079949
94/191, -104338340806/254194901951
94/193, -110591452422/267785184193
94/195, -117089967206/281950621875
94/197, -123839082982/296709280757
94/199, -130844033670/312079600999
95, 7015863430
95/2, 6315991305/32
95/3, 5637972980/243
95/4, 4981586155/1024
95/6, 3732806405/7776
95/7, 3139957480/16807
95/8, 2567828055/32768
95/9, 2016184430/59049
95/11, 973408380/161051
95/12, 481797155/248832
95/13, 9714130/371293
95/14, -443085795/537824
95/16, -1291828145/1048576
95/17, -1688272170/1419857
95/18, -2066436295/1889568
95/21, -3093825670/4084101
95/22, -3401457995/5153632
95/23, -3692115720/6436343
95/24, -3966066745/7962624
95/26, -4464931695/11881376
95/27, -4690392820/14348907
95/28, -4900241645/17210368
95/29, -5094757470/20511149
95/31, -5438918720/28629151
95/32, -5589134145/33554432
95/33, -5725156570/39135393
95/34, -5847276695/45435424
95/36, -6050984245/60466176
95/37, -6133164470/69343957
95/39, -6259676920/90224199
95/41, -6337750770/115856201
95/42, -6359391295/130691232
95/43, -6369848420/147008443
95/44, -6369435645/164916224
95/46, -6337265795/205962976
95/47, -6306147120/229345007
95/48, -6265435345/254803968
95/49, -6215455370/282475249
95/51, -6089001820/345025251
95/52, -6013189445/380204032
95/53, -5929431270/418195493
95/54, -5838063595/459165024
95/56, -5633856345/550731776
95/58, -5403303695/656356768
95/59, -5279012820/714924299
95/61, -5014151870/844596301
95/62, -4874288595/916132832
95/63, -4729945120/992436543
95/64, -4581480545/1073741824
95/66, -4273635895/1252332576
95/67, -4114985420/1350125107
95/68, -3953673045/1453933568
95/69, -3790069270/1564031349
95/71, -3457480920/1804229351
95/72, -3289248745/1934917632
95/73, -3120229970/2073071593
95/74, -2950806495/2219006624
95/77, -2443961070/2706784157
95/78, -2276783395/2887174368
95/79, -2111144720/3077056399
95/81, -1786068970/3486784401
95/82, -1627429895/3707398432
95/83, -1471925820/3939040643
95/84, -1319961445/4182119424
95/86, -1028281995/4704270176
95/87, -889387720/4984209207
95/88, -755674745/5277319168
95/89, -627559170/5584059449
95/91, -389796020/6240321451
95/92, -280992045/6590815232
95/93, -179472670/6956883693
95/94, -85665395/7339040224
95/96, 77091455/8153726976
95/97, 145174630/8587340257
95/98, 203812905/9039207968
95/99, 252567380/9509900499
95/101, 318657930/10510100501
95/102, 335104805/11040808032
95/103, 339889480/11592740743
95/104, 332561655/12166529024
95/106, 279755905/13382255776
95/107, 233365980/14025517307
95/108, 173039555/14693280768
95/109, 98314930/15386239549
95/111, -96187120/16850581551
95/112, -216899345/17623416832
95/113, -353879370/18424351793
95/116, -867168645/21003416576
95/117, -1073973670/21924480357
95/118, -1299434795/22877577568
95/119, -1544036520/23863536599
95/121, -2092611170/25937424601
95/122, -2397564495/27027081632
95/123, -2723619220/28153056843
95/124, -3071271245/29316250624
95/126, -3833362195/31757969376
95/127, -4248804320/33038369407
95/128, -4687850145/34359738368
95/129, -5151006970/35723051649
95/131, -6151694220/38579489651
95/132, -6690250645/40074642432
95/134, -7846371195/43204003424
95/136, -9111304745/46525874176
95/137, -9785885970/48261724457
95/138, -10489246495/50049003168
95/139, -11221916420/51888844699
95/141, -12777316270/55730836701
95/142, -13601117795/57735339232
95/143, -14456371920/59797108943
95/144, -15343620145/61917364224
95/146, -17216276295/66338290976
95/147, -18202778620/68641485507
95/148, -19223463845/71008211968
95/149, -20278884870/73439775749
95/151, -22496157320/78502725751
95/153, -24859064770/83841135993
95/154, -26096538095/86617093024
95/156, -28686356845/92389579776
95/157, -30039842270/95388992557
95/158, -31433142195/98465804768
95/159, -32866832320/101621504799
95/161, -35857697370/108175616801
95/162, -37416035095/111577100832
95/163, -39017088620/115063617043
95/164, -40661445045/118636749824
95/166, -44082426395/126049300576
95/167, -45860236920/129891985607
95/168, -47683721545/133827821568
95/169, -49553478770/137858491849
95/172, -55446405245/150536645632
95/173, -57507283470/154963892093
95/174, -59617460995/159494694624
95/176, -63988164945/168874213376
95/177, -66249922570/173726604657
95/178, -68563441895/178689902368
95/179, -70929344220/183765996899
95/181, -75820794470/194264244901
95/182, -78347596395/199690286432
95/183, -80929289320/205236901143
95/184, -83566505945/210906087424
95/186, -89010052495/222620278176
95/187, -91817659220/228669389707
95/188, -94683343245/234849287168
95/189, -97607748670/241162079949
95/191, -103635311520/254194901951
95/192, -106739768545/260919263232
95/193, -109905546170/267785184193
95/194, -113133299895/274794888224
95/196, -119777369045/289254654976
95/197, -123195006870/296709280757
95/198, -126677265595/304316815968
95/199, -130224812120/312079600999
96, 7400779680
96/5, 4614538656/3125
96/7, 3353545632/16807
96/11, 1086414240/161051
96/13, 76405152/371293
96/17, -1706453088/1419857
96/19, -2483394144/2476099
96/23, -3818806368/6436343
96/25, -4381590624/9765625
96/29, -5308374624/20511149
96/31, -5676908640/28629151
96/35, -6235872864/52521875
96/37, -6431058528/69343957
96/41, -6665002080/115856201
96/43, -6708736608/147008443
96/47, -6662449248/229345007
96/49, -6577625184/282475249
96/53, -6297887328/418195493
96/55, -6108392544/503284375
96/59, -5643975264/714924299
96/61, -5374692960/844596301
96/65, -4776357984/1160290625
96/67, -4453166688/1350125107
96/71, -3773666400/1804229351
96/73, -3423439968/2073071593
96/77, -2717517408/2706784157
96/79, -2368125024/3077056399
96/83, -1692513888/3939040643
96/85, -1372820064/4437053125
96/89, -786244704/5584059449
96/91, -526109280/6240321451
96/95, -89284704/7737809375
96/97, 80437152/8587340257
96/101, 304805280/10510100501
96/103, 352263072/11592740743
96/107, 299478432/14025517307
96/109, 191826336/15386239549
96/113, -204798048/18424351793
96/115, -501401184/20113571875
96/119, -1310542944/23863536599
96/121, -1830933600/25937424601
96/125, -3123261024/30517578125
96/127, -3903271008/33038369407
96/131, -5751443040/38579489651
96/133, -6827899488/41615795893
96/137, -9306565728/48261724457
96/139, -10717291104/51888844699
96/143, -13903091808/59797108943
96/145, -15686903904/64097340625
96/149, -19658469984/73439775749
96/151, -21855181920/78502725751
96/155, -26693134944/89466096875
96/157, -29343555168/95388992557
96/161, -35130507360/108175616801
96/163, -38276439648/115063617043
96/167, -45096993888/129891985607
96/169, -48781237344/137858491849
96/173, -56721987168/154963892093
96/175, -60988336224/164130859375
96/179, -70137865824/183765996899
96/181, -75031110240/194264244901
96/185, -85479994464/216699865625
96/187, -91045919328/228669389707
96/191, -102886723680/254194901951
96/193, -109172109408/267785184193
96/197, -122499390048/296709280757
96/199, -129552012384/312079600999
97, 7802403744
97/2, 7040969555/32
97/3, 6302808382/243
97/4, 5587688589/1024
97/5, 4895376212/3125
97/6, 4225634959/7776
97/7, 3578226210/16807
97/8, 2952909017/32768
97/9, 2349440104/59049
97/10, 1767573867/100000
97/11, 1207062374/161051
97/12, 667655365/248832
97/13, 149100252/371293
97/14, -348857881/537824
97/15, -826476278/759375
97/16, -1284014511/1048576
97/17, -1721734480/1419857
97/18, -2139900413/1889568
97/19, -2538778866/2476099
97/20, -2918638723/3200000
97/21, -3279751196/4084101
97/22, -3622389825/5153632
97/23, -3946830478/6436343
97/24, -4253351351/7962624
97/25, -4542232968/9765625
97/26, -4813758181/11881376
97/27, -5068212170/14348907
97/28, -5305882443/17210368
97/29, -5527058836/20511149
97/30, -5732033513/24300000
97/31, -5921100966/28629151
97/32, -6094558015/33554432
97/33, -6252703808/39135393
97/34, -6395839821/45435424
97/35, -6524269858/52521875
97/36, -6638300051/60466176
97/37, -6738238860/69343957
97/38, -6824397073/79235168
97/39, -6897087806/90224199
97/40, -6956626503/102400000
97/41, -7003330936/115856201
97/42, -7037521205/130691232
97/43, -7059519738/147008443
97/44, -7069651291/164916224
97/45, -7068242948/184528125
97/46, -7055624121/205962976
97/47, -7032126550/229345007
97/48, -6998084303/254803968
97/49, -6953833776/282475249
97/50, -6899713693/312500000
97/51, -6836065106/345025251
97/52, -6763231395/380204032
97/53, -6681558268/418195493
97/54, -6591393761/459165024
97/55, -6493088238/503284375
97/56, -6386994391/550731776
97/57, -6273467240/601692057
97/58, -6152864133/656356768
97/59, -6025544746/714924299
97/60, -5891871083/777600000
97/61, -5752207476/844596301
97/62, -5606920585/916132832
97/63, -5456379398/992436543
97/64, -5300955231/1073741824
97/65, -5141021728/1160290625
97/66, -4976954861/1252332576
97/67, -4809132930/1350125107
97/68, -4637936563/1453933568
97/69, -4463748716/1564031349
97/70, -4286954673/1680700000
97/71, -4107942046/1804229351
97/72, -3927100775/1934917632
97/73, -3744823128/2073071593
97/74, -3561503701/2219006624
97/75, -3377539418/2373046875
97/76, -3193329531/2535525376
97/77, -3009275620/2706784157
97/78, -2825781593/2887174368
97/79, -2643253686/3077056399
97/80, -2462100463/3276800000
97/81, -2282732816/3486784401
97/82, -2105563965/3707398432
97/83, -1931009458/3939040643
97/84, -1759487171/4182119424
97/85, -1591417308/4437053125
97/86, -1427222401/4704270176
97/87, -1267327310/4984209207
97/88, -1112159223/5277319168
97/89, -962147656/5584059449
97/90, -817724453/5904900000
97/91, -679323786/6240321451
97/92, -547382155/6590815232
97/93, -422338388/6956883693
97/94, -304633641/7339040224
97/95, -194711398/7737809375
97/96, -93017471/8153726976
97/98, 83890547/9039207968
97/99, 158201374/9509900499
97/100, 222477357/10000000000
97/101, 276261044/10510100501
97/102, 319092655/11040808032
97/103, 350510082/11592740743
97/104, 370048889/12166529024
97/105, 377242312/12762815625
97/106, 371621259/13382255776
97/107, 352714310/14025517307
97/108, 320047717/14693280768
97/109, 273145404/15386239549
97/110, 211528967/16105100000
97/111, 134717674/16850581551
97/112, 42228465/17623416832
97/113, -66424048/18424351793
97/114, -191727581/19254145824
97/115, -334172178/20113571875
97/116, -494250211/21003416576
97/117, -672456380/21924480357
97/118, -869287713/22877577568
97/119, -1085243566/23863536599
97/120, -1320825623/24883200000
97/121, -1576537896/25937424601
97/122, -1852886725/27027081632
97/123, -2150380778/28153056843
97/124, -2469531051/29316250624
97/125, -2810850868/30517578125
97/126, -3174855881/31757969376
97/127, -3562064070/33038369407
97/128, -3972995743/34359738368
97/129, -4408173536/35723051649
97/130, -4868122413/37129300000
97/131, -5353369666/38579489651
97/132, -5864444915/40074642432
97/133, -6401880108/41615795893
97/134, -6966209521/43204003424
97/135, -7557969758/44840334375
97/136, -8177699751/46525874176
97/137, -8825940760/48261724457
97/138, -9503236373/50049003168
97/139, -10210132506/51888844699
97/140, -10947177403/53782400000
97/141, -11714921636/55730836701
97/142, -12513918105/57735339232
97/143, -13344722038/59797108943
97/144, -14207890991/61917364224
97/145, -15103984848/64097340625
97/146, -16033565821/66338290976
97/147, -16997198450/68641485507
97/148, -17995449603/71008211968
97/149, -19028888476/73439775749
97/150, -20098086593/75937500000
97/151, -21203617806/78502725751
97/152, -22346058295/81136812032
97/153, -23525986568/83841135993
97/154, -24743983461/86617093024
97/155, -26000632138/89466096875
97/156, -27296518091/92389579776
97/157, -28632229140/95388992557
97/158, -30008355433/98465804768
97/159, -31425489446/101621504799
97/160, -32884225983/104857600000
97/161, -34385162176/108175616801
97/162, -35928897485/111577100832
97/163, -37516033698/115063617043
97/164, -39147174931/118636749824
97/165, -40822927628/122298103125
97/166, -42543900561/126049300576
97/167, -44310704830/129891985607
97/168, -46123953863/133827821568
