1/2, -13/32
11/149, -6658104354/73439775749
12/13, 10932/371293
12/17, -263820/1419857
12/19, -702156/2476099
12/23, -2526348/6436343
12/25, -4064268/9765625
12/29, -8806476/20511149
12/31, -12190476/28629151
12/35, -21468108/52521875
12/37, -27569100/69343957
12/41, -43248396/115856201
12/43, -53061708/147008443
12/47, -77257740/229345007
12/49, -91903116/282475249
12/53, -126979788/418195493
12/55, -147701388/503284375
12/59, -196271436/714924299
12/61, -224437836/844596301
12/65, -289362828/1160290625
12/67, -326467020/1350125107
12/71, -410857356/1804229351
12/73, -458516748/2073071593
12/77, -565731660/2706784157
12/79, -625688076/3077056399
12/83, -759335628/3939040643
12/85, -833455308/4437053125
12/89, -997392396/5584059449
12/91, -1087665996/6240321451
12/95, -1285998348/7737809375
12/97, -1394540940/8587340257
12/101, -1631623116/10510100501
12/103, -1760674188/11592740743
12/107, -2041109580/14025517307
12/109, -2193033036/15386239549
12/113, -2521673868/18424351793
12/115, -2698958028/20113571875
12/119, -3080905356/23863536599
12/121, -3286162956/25937424601
12/125, -3726766668/30517578125
12/127, -3962734860/33038369407
12/131, -4467593676/38579489651
12/133, -4737134028/41615795893
12/137, -5312095500/48261724457
12/139, -5618193996/51888844699
12/143, -6269354508/59797108943
12/145, -6615121548/64097340625
12/149, -7348826316/73439775749
13/14, 16211/537824
13/15, 2158/759375
13/16, -50739/1048576
13/17, -151372/1419857
13/18, -308945/1889568
13/19, -532974/2476099
13/20, -833287/3200000
13/21, -1220024/4084101
13/22, -1703637/5153632
13/23, -2294890/6436343
13/24, -3004859/7962624
13/25, -3844932/9765625
13/27, -5962502/14348907
13/28, -7264335/17210368
13/29, -8744944/20511149
13/30, -10417277/24300000
13/31, -12294594/28629151
13/32, -14390467/33554432
13/33, -16718780/39135393
13/34, -19293729/45435424
13/35, -22129822/52521875
13/36, -25241879/60466176
13/37, -28645032/69343957
13/38, -32354725/79235168
13/40, -40757067/102400000
13/41, -45482164/115856201
13/42, -50578697/130691232
13/43, -56063670/147008443
13/44, -61954399/164916224
13/45, -68268512/184528125
13/46, -75023949/205962976
13/47, -82238962/229345007
13/48, -89932115/254803968
13/49, -98122284/282475249
13/50, -106828657/312500000
13/51, -116070734/345025251
13/53, -136241560/418195493
13/54, -147210869/459165024
13/55, -158797002/503284375
13/56, -171021019/550731776
13/57, -183904292/601692057
13/58, -197468505/656356768
13/59, -211735654/714924299
13/60, -226728047/777600000
13/61, -242468304/844596301
13/62, -258979357/916132832
13/63, -276284450/992436543
13/64, -294407139/1073741824
13/66, -333201089/1252332576
13/67, -353921022/1350125107
13/68, -375555895/1453933568
13/69, -398130824/1564031349
13/70, -421671237/1680700000
13/71, -446202874/1804229351
13/72, -471751787/1934917632
13/73, -498344340/2073071593
13/74, -526007209/2219006624
13/75, -554767382/2373046875
13/76, -584652159/2535525376
13/77, -615689152/2706784157
13/79, -681331794/3077056399
13/80, -715994227/3276800000
13/81, -751922444/3486784401
13/82, -789145617/3707398432
13/83, -827693230/3939040643
13/84, -867595079/4182119424
13/85, -908881272/4437053125
13/86, -951582229/4704270176
13/87, -995728682/4984209207
13/88, -1041351675/5277319168
13/89, -1088482564/5584059449
13/90, -1137153017/5904900000
13/92, -1239240847/6590815232
13/93, -1292723120/6956883693
13/94, -1347874749/7339040224
13/95, -1404728962/7737809375
13/96, -1463319299/8153726976
13/97, -1523679612/8587340257
13/98, -1585844065/9039207968
13/99, -1649847134/9509900499
13/100, -1715723607/10000000000
13/101, -1783508584/10510100501
13/102, -1853237477/11040808032
13/103, -1924946010/11592740743
13/105, -2074446452/12762815625
13/106, -2152311369/13382255776
13/107, -2232301942/14025517307
13/108, -2314455455/14693280768
13/109, -2398809504/15386239549
13/110, -2485401997/16105100000
13/111, -2574271154/16850581551
13/112, -2665455507/17623416832
13/113, -2758993900/18424351793
13/114, -2854925489/19254145824
13/115, -2953289742/20113571875
13/116, -3054126439/21003416576
13/118, -3263377845/22877577568
13/119, -3371873674/23863536599
13/120, -3483004187/24883200000
13/121, -3596810724/25937424601
13/122, -3713334937/27027081632
13/123, -3832618790/28153056843
13/124, -3954704559/29316250624
13/125, -4079634832/30517578125
13/126, -4207452509/31757969376
13/127, -4338200802/33038369407
13/128, -4471923235/34359738368
13/129, -4608663644/35723051649
13/131, -4891375294/38579489651
13/132, -5037435767/40074642432
13/133, -5186692680/41615795893
13/134, -5339191429/43204003424
13/135, -5494977722/44840334375
13/136, -5654097579/46525874176
13/137, -5816597332/48261724457
13/138, -5982523625/50049003168
13/139, -6151923414/51888844699
13/140, -6324843967/53782400000
13/141, -6501332864/55730836701
13/142, -6681437997/57735339232
13/144, -7052690099/61917364224
13/145, -7243934412/64097340625
13/146, -7438989649/66338290976
13/147, -7637905262/68641485507
13/148, -7840731015/71008211968
13/149, -8047516984/73439775749
14/15, 23114/759375
14/17, -51702/1419857
14/19, -355670/2476099
14/23, -2000502/6436343
14/25, -3529526/9765625
14/27, -5664022/14348907
14/29, -8511510/20511149
14/31, -12184886/28629151
14/33, -16802422/39135393
14/37, -29369942/69343957
14/39, -37583350/90224199
14/41, -47267766/115856201
14/43, -58568342/147008443
14/45, -71635606/184528125
14/47, -86625462/229345007
14/51, -123023446/345025251
14/53, -144770262/418195493
14/55, -169117046/503284375
14/57, -196246582/601692057
14/59, -226347030/714924299
14/61, -259611926/844596301
14/65, -336436086/1160290625
14/67, -380409302/1350125107
14/69, -428374870/1564031349
14/71, -480553206/1804229351
14/73, -537170102/2073071593
14/75, -598456726/2373046875
14/79, -735990710/3077056399
14/81, -812727286/3486784401
14/83, -895112022/3939040643
14/85, -983402966/4437053125
14/87, -1077863542/4984209207
14/89, -1178762550/5584059449
14/93, -1400977942/6956883693
14/95, -1522858806/7737809375
14/97, -1652307062/8587340257
14/99, -1789618390/9509900499
14/101, -1935093846/10510100501
14/103, -2089039862/11592740743
14/107, -2423596182/14025517307
14/109, -2604846230/15386239549
14/111, -2795846326/16850581551
14/113, -2996929782/18424351793
14/115, -3208435286/20113571875
14/117, -3430706902/21924480357
14/121, -3908951606/25937424601
14/123, -4165639702/28153056843
14/125, -4434523926/30517578125
14/127, -4715975222/33038369407
14/129, -5010369910/35723051649
14/131, -5318089686/38579489651
14/135, -5975058166/44840334375
14/137, -6325097142/48261724457
14/139, -6690041750/51888844699
14/141, -7070300566/55730836701
14/143, -7466287542/59797108943
14/145, -7878422006/64097340625
14/149, -8752837590/73439775749
15/16, 31935/1048576
15/17, 19110/1419857
15/19, -186540/2476099
15/22, -1125915/5153632
15/23, -1658040/6436343
15/26, -4100415/11881376
15/28, -6576765/17210368
15/29, -8114190/20511149
15/31, -11865840/28629151
15/32, -14112465/33554432
15/34, -19431015/45435424
15/37, -29733990/69343957
15/38, -33860715/79235168
15/41, -48582690/115856201
15/43, -60545940/147008443
15/44, -67233165/164916224
15/46, -82124115/205962976
15/47, -90371040/229345007
15/49, -108578490/282475249
15/52, -140516565/380204032
15/53, -152490390/418195493
15/56, -192735465/550731776
15/58, -223419615/656356768
15/59, -239995140/714924299
15/61, -275745390/844596301
15/62, -294974115/916132832
15/64, -336276465/1073741824
15/67, -405766140/1350125107
15/68, -431054565/1453933568
15/71, -513711240/1804229351
15/73, -574780290/2073071593
15/74, -607197615/2219006624
15/76, -675957165/2535525376
15/77, -712364190/2706784157
15/79, -789397440/3077056399
15/82, -916000215/3707398432
15/83, -961285740/3939040643
15/86, -1106887515/4704270176
15/88, -1212435465/5277319168
15/89, -1267863090/5584059449
15/91, -1384211940/6240321451
15/92, -1445208765/6590815232
15/94, -1573038915/7339040224
15/97, -1779961290/8587340257
15/98, -1853141415/9039207968
15/101, -2085866790/10510100501
15/103, -2252417640/11592740743
15/104, -2339239065/12166529024
15/106, -2520187215/13382255776
15/107, -2614400340/14025517307
15/109, -2810523390/15386239549
15/112, -3124616865/17623416832
15/113, -3234804090/18424351793
15/116, -3582476565/21003416576
15/118, -3828984315/22877577568
15/119, -3956798040/23863536599
15/121, -4221785490/25937424601
15/122, -4359056415/27027081632
15/124, -4643398365/29316250624
15/127, -5095159440/33038369407
15/128, -5252681265/34359738368
15/131, -5746769340/38579489651
15/133, -6094617990/41615795893
15/134, -6274237515/43204003424
15/136, -6645134265/46525874176
15/137, -6836519490/48261724457
15/139, -7231436340/51888844699
15/142, -7855006515/57735339232
15/143, -8071405440/59797108943
15/146, -8747022615/66338290976
15/148, -9220026165/71008211968
15/149, -9463479990/73439775749
16/17, 42992/1419857
16/19, -44304/2476099
16/21, -450320/4084101
16/23, -1285648/6436343
16/25, -2667024/9765625
16/27, -4717328/14348907
16/29, -7565584/20511149
16/31, -11346960/28629151
16/33, -16202768/39135393
16/35, -22280464/52521875
16/37, -29733648/69343957
16/39, -38722064/90224199
16/41, -49411600/115856201
16/43, -61974288/147008443
16/45, -76588304/184528125
16/47, -93437968/229345007
16/49, -112713744/282475249
16/51, -134612240/345025251
16/53, -159336208/418195493
16/55, -187094544/503284375
16/57, -218102288/601692057
16/59, -252580624/714924299
16/61, -290756880/844596301
16/63, -332864528/992436543
16/65, -379143184/1160290625
16/67, -429838608/1350125107
16/69, -485202704/1564031349
16/71, -545493520/1804229351
16/73, -610975248/2073071593
16/75, -681918224/2373046875
16/77, -758598928/2706784157
16/79, -841299984/3077056399
16/81, -930310160/3486784401
16/83, -1025924368/3939040643
16/85, -1128443664/4437053125
16/87, -1238175248/4984209207
16/89, -1355432464/5584059449
16/91, -1480534800/6240321451
16/93, -1613807888/6956883693
16/95, -1755583504/7737809375
16/97, -1906199568/8587340257
16/99, -2066000144/9509900499
16/101, -2235335440/10510100501
16/103, -2414561808/11592740743
16/105, -2604041744/12762815625
16/107, -2804143888/14025517307
16/109, -3015243024/15386239549
16/111, -3237720080/16850581551
16/113, -3471962128/18424351793
16/115, -3718362384/20113571875
16/117, -3977320208/21924480357
16/119, -4249241104/23863536599
16/121, -4534536720/25937424601
16/123, -4833624848/28153056843
16/125, -5146929424/30517578125
16/127, -5474880528/33038369407
16/129, -5817914384/35723051649
16/131, -6176473360/38579489651
16/133, -6551005968/41615795893
16/135, -6941966864/44840334375
16/137, -7349816848/48261724457
16/139, -7775022864/51888844699
16/141, -8218058000/55730836701
16/143, -8679401488/59797108943
16/145, -9159538704/64097340625
16/147, -9658961168/68641485507
16/149, -10178166544/73439775749
17/18, 56627/1889568
17/19, 50014/2476099
17/20, -34323/3200000
17/21, -211276/4084101
17/22, -496145/5153632
17/23, -904638/6436343
17/24, -1452871/7962624
17/25, -2157368/9765625
17/26, -3035061/11881376
17/27, -4103290/14348907
17/28, -5379803/17210368
17/29, -6882756/20511149
17/30, -8630713/24300000
17/31, -10642646/28629151
17/32, -12937935/33554432
17/33, -15536368/39135393
17/35, -21723858/52521875
17/36, -25354531/60466176
17/37, -29371580/69343957
17/38, -33796833/79235168
17/39, -38652526/90224199
17/40, -43961303/102400000
17/41, -49746216/115856201
17/42, -56030725/130691232
17/43, -62838698/147008443
17/44, -70194411/164916224
17/45, -78122548/184528125
17/46, -86648201/205962976
17/47, -95796870/229345007
17/48, -105594463/254803968
17/49, -116067296/282475249
17/50, -127242093/312500000
17/52, -151806515/380204032
17/53, -165251628/418195493
17/54, -179509681/459165024
17/55, -194609438/503284375
17/56, -210580071/550731776
17/57, -227451160/601692057
17/58, -245252693/656356768
17/59, -264015066/714924299
17/60, -283769083/777600000
17/61, -304545956/844596301
17/62, -326377305/916132832
17/63, -349295158/992436543
17/64, -373331951/1073741824
17/65, -398520528/1160290625
17/66, -424894141/1252332576
17/67, -452486450/1350125107
17/69, -511463836/1564031349
17/70, -542918273/1680700000
17/71, -575730126/1804229351
17/72, -609935095/1934917632
17/73, -645569288/2073071593
17/74, -682669221/2219006624
17/75, -721271818/2373046875
17/76, -761414411/2535525376
17/77, -803134740/2706784157
17/78, -846470953/2887174368
17/79, -891461606/3077056399
17/80, -938145663/3276800000
17/81, -986562496/3486784401
17/82, -1036751885/3707398432
17/83, -1088754018/3939040643
17/84, -1142609491/4182119424
17/86, -1256044881/4704270176
17/87, -1315708030/4984209207
17/88, -1377390983/5277319168
17/89, -1441136376/5584059449
17/90, -1506987253/5904900000
17/91, -1574987066/6240321451
17/92, -1645179675/6590815232
17/93, -1717609348/6956883693
17/94, -1792320761/7339040224
17/95, -1869358998/7737809375
17/96, -1948769551/8153726976
17/97, -2030598320/8587340257
17/98, -2114891613/9039207968
17/99, -2201696146/9509900499
17/100, -2291059043/10000000000
17/101, -2383027836/10510100501
17/103, -2574975278/11592740743
17/104, -2675051031/12166529024
17/105, -2777926888/12762815625
17/106, -2883652421/13382255776
17/107, -2992277610/14025517307
17/108, -3103852843/14693280768
17/109, -3218428916/15386239549
17/110, -3336057033/16105100000
17/111, -3456788806/16850581551
17/112, -3580676255/17623416832
17/113, -3707771808/18424351793
17/114, -3838128301/19254145824
17/115, -3971798978/20113571875
17/116, -4108837491/21003416576
17/117, -4249297900/21924480357
17/118, -4393234673/22877577568
17/120, -4691757223/24883200000
17/121, -4846453976/25937424601
17/122, -5004849045/27027081632
17/123, -5166998938/28153056843
17/124, -5332960571/29316250624
17/125, -5502791268/30517578125
17/126, -5676548761/31757969376
17/127, -5854291190/33038369407
17/128, -6036077103/34359738368
17/129, -6221965456/35723051649
17/130, -6412015613/37129300000
17/131, -6606287346/38579489651
17/132, -6804840835/40074642432
17/133, -7007736668/41615795893
17/134, -7215035841/43204003424
17/135, -7426799758/44840334375
17/137, -7863969480/48261724457
17/138, -8089500133/50049003168
17/139, -8319745226/51888844699
17/140, -8554768203/53782400000
17/141, -8794632916/55730836701
17/142, -9039403625/57735339232
17/143, -9289144998/59797108943
17/144, -9543922111/61917364224
17/145, -9803800448/64097340625
17/146, -10068845901/66338290976
17/147, -10339124770/68641485507
17/148, -10614703763/71008211968
17/149, -10895649996/73439775749
18/19, 73206/2476099
18/23, -539370/6436343
18/25, -1626282/9765625
18/29, -6087114/20511149
18/31, -9772074/28629151
18/35, -20880522/52521875
18/37, -28656522/69343957
18/41, -49585194/115856201
18/43, -63131850/147008443
18/47, -97426602/229345007
18/49, -118610154/282475249
18/53, -170190090/418195493
18/55, -201063402/503284375
18/59, -274220874/714924299
18/61, -317023434/844596301
18/65, -416424042/1160290625
18/67, -473581962/1350125107
18/71, -604264554/1804229351
18/73, -678390570/2073071593
18/77, -845767242/2706784157
18/79, -939660714/3077056399
18/83, -1149516810/3939040643
18/85, -1266163722/4437053125
18/89, -1524657834/5584059449
18/91, -1667230794/6240321451
18/95, -1980894762/7737809375
18/97, -2152753002/8587340257
18/101, -2528491914/10510100501
18/103, -2733181290/11592740743
18/107, -3178273482/14025517307
18/109, -3419526474/15386239549
18/113, -3941623530/18424351793
18/115, -4223359242/20113571875
18/119, -4830485994/23863536599
18/121, -5156810154/25937424601
18/125, -5857364682/30517578125
18/127, -6232569642/33038369407
18/131, -7035323274/38579489651
18/133, -7463888010/41615795893
18/137, -8377985322/48261724457
18/139, -8864575434/51888844699
18/143, -9899534250/59797108943
18/145, -10449001962/64097340625
18/149, -11614713354/73439775749
19/20, 93119/3200000
19/21, 100054/4084101
19/22, 2793/5153632
19/23, -217132/6436343
19/24, -578645/7962624
19/25, -1101126/9765625
19/26, -1804411/11881376
19/27, -2708792/14348907
19/28, -3835017/17210368
19/29, -5204290/20511149
19/30, -6838271/24300000
19/31, -8759076/28629151
19/32, -10989277/33554432
19/33, -13551902/39135393
19/34, -16470435/45435424
19/35, -19768816/52521875
19/36, -23471441/60466176
19/37, -27603162/69343957
19/39, -37255580/90224199
19/40, -42828261/102400000
19/41, -48934006/115856201
19/42, -55599947/130691232
19/43, -62853672/147008443
19/44, -70723225/164916224
19/45, -79237106/184528125
19/46, -88424271/205962976
19/47, -98314132/229345007
19/48, -108936557/254803968
19/49, -120321870/282475249
19/50, -132500851/312500000
19/51, -145504736/345025251
19/52, -159365217/380204032
19/53, -174114442/418195493
19/54, -189785015/459165024
19/55, -206409996/503284375
19/56, -224022901/550731776
19/58, -262348827/656356768
19/59, -283131160/714924299
19/60, -305040041/777600000
19/61, -328111266/844596301
19/62, -352381087/916132832
19/63, -377886212/992436543
19/64, -404663805/1073741824
19/65, -432751486/1160290625
19/66, -462187331/1252332576
19/67, -493009872/1350125107
19/68, -525258097/1453933568
